authorID,newsamID,textCount,latitude,longitude,DisplayName,author,count
74,352,"alabama, 1",43.06666667,-73.61666667,North- River,Royall,1
89,352,"changingscenes, 1",43.06666667,-73.61666667,North- River,Unknown,1
1,351,"jews, 5",45.40638889,11.87777778,Padua,Adams,5
28,351,"moreways, 2",45.40638889,11.87777778,Padua,Cowley,2
45,351,"anjou, 1",45.40638889,11.87777778,Padua,Holford,1
51,351,"museum, 1",45.40638889,11.87777778,Padua,Lennox,1
60,351,"gleaner, 1",45.40638889,11.87777778,Padua,Murray,1
71,351,"thoughts, 1",45.40638889,11.87777778,Padua,Robinson,1
8,351,"patient, 3",45.40638889,11.87777778,Padua,Behn,3
9,351,"geniad, 1",45.40638889,11.87777778,Padua,Benger,1
11,350,"several, 1; tenthmuse, 1",37,31,Pamphilia,Bradstreet,2
114,350,"urania, 13",37,31,Pamphilia,Wroth,13
1,349,"newengland, 2",51.074,-1.7936,Salisbury,Adams,2
19,349,"william, 1",51.074,-1.7936,Salisbury,Cavendish,1
20,349,"maldef, 2",51.074,-1.7936,Salisbury,Cellier,2
39,349,"shortrelation, 1",51.074,-1.7936,Salisbury,Evans,1
45,349,"anjou, 2",51.074,-1.7936,Salisbury,Holford,2
57,349,"letters, 3",51.074,-1.7936,Salisbury,Manley,3
67,349,"beau, 1",51.074,-1.7936,Salisbury,Pix,1
81,349,"manor, 2; desmond, 1",51.074,-1.7936,Salisbury,Smith,3
13,348,"idomen, 15",46.35,-72.55,Trois Rivieres,Brooks,15
103,347,"poems, 1",51.132,0.263,Tunbridge Wells,Finch-A,1
5,347,"works2, 1",51.132,0.263,Tunbridge Wells,Barbauld,1
6,347,"poems, 13",51.132,0.263,Tunbridge Wells,Barber,13
29,346,"letters, 10",44,5.166666667,Vaucluse,Cushing,10
5,346,"works2, 2",44,5.166666667,Vaucluse,Barbauld,2
71,346,"poetical, 3",44,5.166666667,Vaucluse,Robinson,3
11,345,"several, 1; tenthmuse, 1",38.083333,21.833333,Achaia,Bradstreet,2
114,345,"urania, 24",38.083333,21.833333,Achaia,Wroth,24
93,345,"poems-tragedy, 1",38.083333,21.833333,Achaia,West,1
114,344,"urania, 16",37.66666667,21.5,Elis,Wroth,16
1,343,"jews, 6",31.41666667,34.33333333,Gaza,Adams,6
11,343,"tenthmuse, 5; several, 5",31.41666667,34.33333333,Gaza,Bradstreet,10
1,342,"jews, 7",44.41111111,8.932777778,Genoa,Adams,7
5,342,"works1, 1; poems, 1",44.41111111,8.932777778,Genoa,Barbauld,2
51,342,"museum, 2",44.41111111,8.932777778,Genoa,Lennox,2
6,342,"poems, 1",44.41111111,8.932777778,Genoa,Barber,1
60,342,"gleaner, 1",44.41111111,8.932777778,Genoa,Murray,1
73,342,"present, 1",44.41111111,8.932777778,Genoa,Rowson,1
81,342,"conversations, 1; desmond, 1",44.41111111,8.932777778,Genoa,Smith,2
107,339,"miscellanies, 2",51.50861111,-0.163611111,Hide-Park,Jones-M,2
12,339,"emily, 1",51.50861111,-0.163611111,Hide-Park,Brooke,1
126,339,"poems, 1",51.50861111,-0.163611111,Hide-Park,Dixon,1
15,339,"case, 1",51.50861111,-0.163611111,Hide-Park,Carleton,1
19,339,"natpix, 2",51.50861111,-0.163611111,Hide-Park,Cavendish,2
21,339,"platlady, 1",51.50861111,-0.163611111,Hide-Park,Centlivre,1
28,339,"moreways, 3; dupe, 1; greencoat, 1; theman, 2",51.50861111,-0.163611111,Hide-Park,Cowley,7
44,339,"spectator04, 1",51.50861111,-0.163611111,Hide-Park,Haywood,1
51,339,"museum, 1",51.50861111,-0.163611111,Hide-Park,Lennox,1
66,339,"poems1664, 1; poems1667, 1",51.50861111,-0.163611111,Hide-Park,Philips-K,2
7,339,"lining, 1",51.50861111,-0.163611111,Hide-Park,Barker,1
73,339,"inquisitor, 2",51.50861111,-0.163611111,Hide-Park,Rowson,2
81,339,"desmond, 1; darcy, 1; manor, 2; whatisshe, 2",51.50861111,-0.163611111,Hide-Park,Smith,6
1,338,"jews, 4",43.6119,3.8772,Montpelier,Adams,4
29,338,"letters, 9",43.6119,3.8772,Montpelier,Cushing,9
40,338,"muliebris, 2",43.6119,3.8772,Montpelier,Evelyn,2
5,338,"works2, 6",43.6119,3.8772,Montpelier,Barbauld,6
51,338,"museum, 2",43.6119,3.8772,Montpelier,Lennox,2
7,338,"recreations, 1",43.6119,3.8772,Montpelier,Barker,1
73,338,"inquisitor, 1",43.6119,3.8772,Montpelier,Rowson,1
19,336,"william, 6; 62elady, 1",52.95,-1.15,Nottingham,Cavendish,7
49,336,"memoir, 9",52.95,-1.15,Nottingham,Kilham,9
107,335,"miscellanies, 1",53.16666667,-1,Nottingham-Shire,Jones-M,1
19,335,"william, 11; 62elady, 1; blazing, 1",53.16666667,-1,Nottingham-Shire,Cavendish,13
49,335,"memoir, 1",53.16666667,-1,Nottingham-Shire,Kilham,1
51,335,"museum, 1",53.16666667,-1,Nottingham-Shire,Lennox,1
19,333,"william, 3",53.38333333,-1.466666667,Sheffield,Cavendish,3
49,333,"memoir, 13",53.38333333,-1.466666667,Sheffield,Kilham,13
11,331,"tenthmuse, 2; several, 2",41.7405,12.2334,Tiber,Bradstreet,4
128,331,"antonie, 1; antonius, 1",41.7405,12.2334,Tiber,Sidney,2
150,331,"poems, 1",41.7405,12.2334,Tiber,Killigrew,1
2,331,"epistles, 1",41.7405,12.2334,Tiber,Aikin,1
22,331,"poems, 1",41.7405,12.2334,Tiber,Chalmers,1
28,331,"poems, 4",41.7405,12.2334,Tiber,Cowley,4
42,331,"nightbefore, 3",41.7405,12.2334,Tiber,Garnett,3
44,331,"spectator04, 1",41.7405,12.2334,Tiber,Haywood,1
5,331,"legacy, 2",41.7405,12.2334,Tiber,Barbauld,2
66,331,"poems1667, 1; pompey, 1",41.7405,12.2334,Tiber,Philips-K,2
71,331,"poetical, 1",41.7405,12.2334,Tiber,Robinson,1
73,331,"present, 1",41.7405,12.2334,Tiber,Rowson,1
8,331,"miscellany, 4",41.7405,12.2334,Tiber,Behn,4
1,330,"newengland, 14",37.23916667,-76.51055556,Yorktown,Adams,14
129,330,"address, 1",37.23916667,-76.51055556,Yorktown,Gannett,1
29,330,"letters, 1",37.23916667,-76.51055556,Yorktown,Cushing,1
11,328,"several, 1; tenthmuse, 1",37.755,14.995,Mount Etna,Bradstreet,2
114,328,"urania, 1",37.755,14.995,Mount Etna,Wroth,1
126,328,"poems, 1",37.755,14.995,Mount Etna,Dixon,1
129,328,"address, 1",37.755,14.995,Mount Etna,Gannett,1
150,328,"poems, 1",37.755,14.995,Mount Etna,Killigrew,1
151,328,"worming, 1",37.755,14.995,Mount Etna,Munda,1
19,328,"blazing, 1",37.755,14.995,Mount Etna,Cavendish,1
28,328,"poems, 2",37.755,14.995,Mount Etna,Cowley,2
30,328,"greatbritain, 1",37.755,14.995,Mount Etna,Davies,1
33,328,"maryqueen, 1",37.755,14.995,Mount Etna,Deverell,1
42,328,"nightbefore, 11",37.755,14.995,Mount Etna,Garnett,11
5,328,"poems, 1; works1, 1",37.755,14.995,Mount Etna,Barbauld,2
54,328,"theodore, 1",37.755,14.995,Mount Etna,Liddiard,1
71,328,"poetical, 8",37.755,14.995,Mount Etna,Robinson,8
82,328,"haman, 1",37.755,14.995,Mount Etna,Sowernam,1
85,328,"poems, 1",37.755,14.995,Mount Etna,Tollet,1
89,328,"swetnam, 1",37.755,14.995,Mount Etna,Unknown,1
5,327,"works2, 1",44.25,2.7,Aveyron,Barbauld,1
71,327,"poetical, 16",44.25,2.7,Aveyron,Robinson,16
1,326,"newengland, 13",41.27222222,-72.33416667,Connecticut River,Adams,13
24,326,"pilgrimpeep, 4",41.27222222,-72.33416667,Connecticut River,Cheney,4
1,325,"newengland, 16",44.02916667,-73.43111111,Crown- Point,Adams,16
81,325,"manor, 1",44.02916667,-73.43111111,Crown- Point,Smith,1
1,324,"jews, 4",33.51305556,36.29194444,Damascus,Adams,4
104,324,"song, 3",33.51305556,36.29194444,Damascus,Francis,3
11,324,"several, 2; tenthmuse, 2",33.51305556,36.29194444,Damascus,Bradstreet,4
13,324,"zophiel1834, 1",33.51305556,36.29194444,Damascus,Brooks,1
25,324,"just, 1",33.51305556,36.29194444,Damascus,Chidley,1
26,324,"appeal, 1",33.51305556,36.29194444,Damascus,Child,1
28,324,"poems, 2",33.51305556,36.29194444,Damascus,Cowley,2
90,324,"lampvirginity, 1",33.51305556,36.29194444,Damascus,Various,1
1,323,"jews, 2; newengland, 5",52.16666667,4.483333333,Leyden,Adams,7
24,323,"pilgrimpeep, 3",52.16666667,4.483333333,Leyden,Cheney,3
25,323,"just, 1",52.16666667,4.483333333,Leyden,Chidley,1
28,323,"moreways, 2",52.16666667,4.483333333,Leyden,Cowley,2
7,323,"patchwork, 3",52.16666667,4.483333333,Leyden,Barker,3
8,323,"patient, 1",52.16666667,4.483333333,Leyden,Behn,1
44,322,"spectator04, 1",43.84166667,10.50277778,Lucca,Haywood,1
51,322,"museum, 16",43.84166667,10.50277778,Lucca,Lennox,16
48,321,"account, 17",13.08333333,80.26666667,Madras,Judson,17
13,320,"idomen, 15; zophiel1834, 2",23.05111111,-81.57527778,Matanzas,Brooks,17
1,319,"jews, 17",32.22027778,35.27888889,Naplouse,Adams,17
1,318,"jews, 6",32.14306111,35.26061944,Samaria,Adams,6
103,318,"poems, 1",32.14306111,35.26061944,Samaria,Finch-A,1
115,318,"lattre, 2",32.14306111,35.26061944,Samaria,Askew,2
135,318,"womjustified, 3",32.14306111,35.26061944,Samaria,Fell,3
14,318,"reformation, 1",32.14306111,35.26061944,Samaria,Bullard,1
29,318,"letters, 1",32.14306111,35.26061944,Samaria,Cushing,1
5,318,"legacy, 1",32.14306111,35.26061944,Samaria,Barbauld,1
82,318,"haman, 1",32.14306111,35.26061944,Samaria,Sowernam,1
90,318,"matrones, 1",32.14306111,35.26061944,Samaria,Various,1
1,317,"newengland, 11; jews, 1",32.01666667,-81.11666667,Savannah,Adams,12
26,317,"appeal, 2",32.01666667,-81.11666667,Savannah,Child,2
70,317,"westindies, 1; narrativelife, 2",32.01666667,-81.11666667,Savannah,Prince,3
1,316,"newengland, 1",51.1,-2.9,Somerset,Adams,1
103,316,"poems, 1",51.1,-2.9,Somerset,Finch-A,1
107,316,"miscellanies, 1",51.1,-2.9,Somerset,Jones-M,1
19,316,"william, 1",51.1,-2.9,Somerset,Cavendish,1
20,316,"maldef, 1",51.1,-2.9,Somerset,Cellier,1
28,316,"albina, 1",51.1,-2.9,Somerset,Cowley,1
45,316,"anjou, 2",51.1,-2.9,Somerset,Holford,2
51,316,"museum, 1",51.1,-2.9,Somerset,Lennox,1
6,316,"poems, 1",51.1,-2.9,Somerset,Barber,1
77,316,"advocate, 2",51.1,-2.9,Somerset,Scott,2
81,316,"desmond, 3",51.1,-2.9,Somerset,Smith,3
91,316,"mental, 1",51.1,-2.9,Somerset,Wakefield,1
97,316,"goodwin, 1",51.1,-2.9,Somerset,Yearsley,1
1,315,"newengland, 1",41.9,-71.09027778,Taunton,Adams,1
163,315,"midwifery, 9",41.9,-71.09027778,Taunton,Stone,9
21,315,"platlady, 1",41.9,-71.09027778,Taunton,Centlivre,1
76,315,"aborigine, 1",41.9,-71.09027778,Taunton,Sanders,1
96,315,"fallriver, 5",41.9,-71.09027778,Taunton,Williams,5
1,314,"jews, 6",41,-1,Arragon,Adams,6
28,314,"greybeards, 1; bold, 1; poems, 10",41,-1,Arragon,Cowley,12
1,313,"newengland, 1",51.41666667,-1,Berkshire,Adams,1
107,313,"miscellanies, 1",51.41666667,-1,Berkshire,Jones-M,1
12,313,"emily, 8",51.41666667,-1,Berkshire,Brooke,8
28,313,"theman, 2",51.41666667,-1,Berkshire,Cowley,2
30,313,"appearance, 1; gospel, 2",51.41666667,-1,Berkshire,Davies,3
51,313,"museum, 2",51.41666667,-1,Berkshire,Lennox,2
77,313,"advocate, 1",51.41666667,-1,Berkshire,Scott,1
8,313,"patient, 1",51.41666667,-1,Berkshire,Behn,1
97,313,"goodwin, 2",51.41666667,-1,Berkshire,Yearsley,2
49,312,"memoir, 18",13.45305556,-16.5775,Bir Kow,Kilham,18
36,311,"poems, 1",53.41666667,-8,Hibernia,Egerton,1
43,311,"romance, 1",53.41666667,-8,Hibernia,Green,1
44,311,"spectator04, 1",53.41666667,-8,Hibernia,Haywood,1
54,311,"sgelaighe, 1",53.41666667,-8,Hibernia,Liddiard,1
58,311,"feudal, 1",53.41666667,-8,Hibernia,Maxwell,1
6,311,"poems, 14",53.41666667,-8,Hibernia,Barber,14
77,311,"advocate, 2",53.41666667,-8,Hibernia,Scott,2
89,311,"tears, 1",53.41666667,-8,Hibernia,Unknown,1
19,310,"fancies, 1",47.26916667,-2.185833333,Loire,Cavendish,1
29,310,"letters, 10",47.26916667,-2.185833333,Loire,Cushing,10
5,310,"legacy, 1; works2, 2",47.26916667,-2.185833333,Loire,Barbauld,3
60,310,"gleaner, 1",47.26916667,-2.185833333,Loire,Murray,1
81,310,"desmond, 1; sonnets, 1",47.26916667,-2.185833333,Loire,Smith,2
96,310,"farewell, 1",47.26916667,-2.185833333,Loire,Williams,1
1,309,"jews, 5",32.70194444,35.30333333,Nazareth,Adams,5
104,309,"song, 2",32.70194444,35.30333333,Nazareth,Francis,2
115,309,"lattre, 1",32.70194444,35.30333333,Nazareth,Askew,1
116,309,"sermonelec, 1",32.70194444,35.30333333,Nazareth,Bacon,1
127,309,"lament, 1",32.70194444,35.30333333,Nazareth,Parr-K,1
140,309,"salvedeus, 1",32.70194444,35.30333333,Nazareth,Lanyer,1
146,309,"meditations, 1",32.70194444,35.30333333,Nazareth,Stewart,1
28,309,"poems, 2",32.70194444,35.30333333,Nazareth,Cowley,2
5,309,"legacy, 1",32.70194444,35.30333333,Nazareth,Barbauld,1
73,309,"present, 1",32.70194444,35.30333333,Nazareth,Rowson,1
79,309,"aborigines, 1",32.70194444,35.30333333,Nazareth,Sigourney,1
90,309,"matrones, 1",32.70194444,35.30333333,Nazareth,Various,1
128,308,"antonius, 1; antonie, 1",39.3,22.38333333,Pharsalia,Sidney,2
44,308,"spectator02, 1",39.3,22.38333333,Pharsalia,Haywood,1
5,308,"works1, 1",39.3,22.38333333,Pharsalia,Barbauld,1
66,308,"poems1667, 11; pompey, 11",39.3,22.38333333,Pharsalia,Philips-K,22
76,308,"aborigine, 1",39.3,22.38333333,Pharsalia,Sanders,1
96,307,"fallriver, 18",41.99805556,-71.5825,Slatersville,Williams,18
1,305,"jews, 1",-10,-52,Brazil,Adams,1
26,305,"appeal, 17",-10,-52,Brazil,Child,17
79,305,"aborigines, 1",-10,-52,Brazil,Sigourney,1
46,304,"texas, 19",29.04722222,-95.5675,Brazoria,Holley,19
1,303,"jews, 9; newengland, 1",41.38333333,-4.45,Castile,Adams,10
143,303,"eugenia01, 4",41.38333333,-4.45,Castile,Sheridan,4
23,303,"poetical, 1",41.38333333,-4.45,Castile,Chandler,1
28,303,"bold, 2",41.38333333,-4.45,Castile,Cowley,2
38,303,"alcon, 1",41.38333333,-4.45,Castile,Erskine,1
42,303,"nightbefore, 4",41.38333333,-4.45,Castile,Garnett,4
60,303,"gleaner, 2",41.38333333,-4.45,Castile,Murray,2
1,302,"newengland, 1",54.75,-3,Cumberland,Adams,1
140,302,"salvedeus, 6",54.75,-3,Cumberland,Lanyer,6
19,302,"william, 3",54.75,-3,Cumberland,Cavendish,3
50,302,"poems2, 1",54.75,-3,Cumberland,Leapor,1
51,302,"museum, 1",54.75,-3,Cumberland,Lennox,1
71,302,"poetical, 1",54.75,-3,Cumberland,Robinson,1
74,302,"alabama, 5",54.75,-3,Cumberland,Royall,5
89,302,"changingscenes, 1",54.75,-3,Cumberland,Unknown,1
19,301,"william, 16",53.13333333,-1.6,Derbyshire,Cavendish,16
45,301,"anjou, 1",53.13333333,-1.6,Derbyshire,Holford,1
5,301,"legacy, 1",53.13333333,-1.6,Derbyshire,Barbauld,1
89,301,"changingscenes, 1",53.13333333,-1.6,Derbyshire,Unknown,1
1,300,"newengland, 6",41.17583333,-73.27194444,Fairfield,Adams,6
24,300,"pilgrimpeep, 1",41.17583333,-73.27194444,Fairfield,Cheney,1
27,300,"esquimaux01, 12",41.17583333,-73.27194444,Fairfield,Clark,12
1,298,"newengland, 13",42.375,-70.74944444,Massachusetts-Bay,Adams,13
24,298,"pilgrimpeep, 5",42.375,-70.74944444,Massachusetts-Bay,Cheney,5
73,298,"present, 1",42.375,-70.74944444,Massachusetts-Bay,Rowson,1
1,297,"jews, 11",50.08333333,14.41666667,Prague,Adams,11
114,297,"urania, 7",50.08333333,14.41666667,Prague,Wroth,7
14,297,"reformation, 5",50.08333333,14.41666667,Prague,Bullard,5
1,296,"jews, 3",51.98166667,4.080555556,Rhine,Adams,3
107,296,"miscellanies, 2",51.98166667,4.080555556,Rhine,Jones-M,2
117,296,"poems, 1",51.98166667,4.080555556,Rhine,Bannerman,1
29,296,"letters, 2",51.98166667,4.080555556,Rhine,Cushing,2
44,296,"spectator02, 1",51.98166667,4.080555556,Rhine,Haywood,1
5,296,"works2, 1",51.98166667,4.080555556,Rhine,Barbauld,1
51,296,"museum, 3",51.98166667,4.080555556,Rhine,Lennox,3
66,296,"poems1667, 1",51.98166667,4.080555556,Rhine,Philips-K,1
7,296,"patchwork, 1",51.98166667,4.080555556,Rhine,Barker,1
71,296,"poetical, 1",51.98166667,4.080555556,Rhine,Robinson,1
8,296,"miscellany, 1",51.98166667,4.080555556,Rhine,Behn,1
89,296,"changingscenes, 2",51.98166667,4.080555556,Rhine,Unknown,2
1,295,"jews, 1",36.16666667,27.93333333,Rhodes,Adams,1
103,295,"shepherd, 8",36.16666667,27.93333333,Rhodes,Finch-A,8
114,295,"urania, 11",36.16666667,27.93333333,Rhodes,Wroth,11
13,295,"zophiel1825, 3",36.16666667,27.93333333,Rhodes,Brooks,3
79,295,"aborigines, 1",36.16666667,27.93333333,Rhodes,Sigourney,1
1,293,"newengland, 12",40.22374722,-74.76400278,Trenton,Adams,12
29,293,"saratoga2, 3; saratoga1, 1",40.22374722,-74.76400278,Trenton,Cushing,4
60,293,"gleaner, 2",40.22374722,-74.76400278,Trenton,Murray,2
89,293,"changingscenes, 1",40.22374722,-74.76400278,Trenton,Unknown,1
103,292,"poems, 1",51.1987,0.2764,Tunbridge,Finch-A,1
107,292,"miscellanies, 2",51.1987,0.2764,Tunbridge,Jones-M,2
21,292,"platlady, 3",51.1987,0.2764,Tunbridge,Centlivre,3
44,292,"spectator01, 2; bathintrigues, 1; fairhebrew, 2; spectator02, 1",51.1987,0.2764,Tunbridge,Haywood,6
6,292,"poems, 4",51.1987,0.2764,Tunbridge,Barber,4
7,292,"recreations, 1",51.1987,0.2764,Tunbridge,Barker,1
85,292,"poems, 1",51.1987,0.2764,Tunbridge,Tollet,1
90,292,"loveletters1, 1",51.1987,0.2764,Tunbridge,Various,1
1,291,"jews, 1",40,45,Armenia,Adams,1
11,291,"tenthmuse, 1",40,45,Armenia,Bradstreet,1
116,291,"apologie, 1",40,45,Armenia,Bacon,1
128,291,"antonius, 1; antonie, 1",40,45,Armenia,Sidney,2
152,291,"arcadia, 13",40,45,Armenia,Weamys,13
79,291,"aborigines, 1",40,45,Armenia,Sigourney,1
9,291,"geniad, 1",40,45,Armenia,Benger,1
28,289,"belles, 1",7,81,Ceylon,Cowley,1
48,289,"account, 3",7,81,Ceylon,Judson,3
51,289,"museum, 11",7,81,Ceylon,Lennox,11
79,289,"aborigines, 1",7,81,Ceylon,Sigourney,1
91,289,"mental, 2",7,81,Ceylon,Wakefield,2
96,289,"fallriver, 2",7,81,Ceylon,Williams,2
1,288,"jews, 11",32.76,35.53,Galilee,Adams,11
104,288,"song, 2",32.76,35.53,Galilee,Francis,2
11,288,"tenthmuse, 1; several, 1",32.76,35.53,Galilee,Bradstreet,2
115,288,"lattre, 2",32.76,35.53,Galilee,Askew,2
13,288,"zophiel1825, 1; zophiel1834, 1",32.76,35.53,Galilee,Brooks,2
135,288,"womjustified, 3",32.76,35.53,Galilee,Fell,3
30,288,"honorable, 1",32.76,35.53,Galilee,Davies,1
89,288,"elizas, 1",32.76,35.53,Galilee,Unknown,1
108,287,"argenis, 18",20,-12,Mauritania,Man,18
116,287,"apologie, 1",20,-12,Mauritania,Bacon,1
38,287,"alcon, 4",20,-12,Mauritania,Erskine,4
1,286,"newengland, 13",44.74166667,-65.51527778,Annapolis | Port-Royal,Adams,13
58,286,"feudal, 6",44.74166667,-65.51527778,Annapolis | Port-Royal,Maxwell,6
70,286,"westindies, 1; narrativelife, 1",44.74166667,-65.51527778,Annapolis | Port-Royal,Prince,2
81,286,"manor, 1",44.74166667,-65.51527778,Annapolis | Port-Royal,Smith,1
89,286,"fortunate, 1",44.74166667,-65.51527778,Annapolis | Port-Royal,Unknown,1
95,286,"humblethanksgiving, 1",44.74166667,-65.51527778,Annapolis | Port-Royal,Whitrow,1
28,285,"moreways, 1",51.48722222,-0.155277778,Ranelagh,Cowley,1
44,285,"spectator04, 1; spectator03, 3; spectator01, 12",51.48722222,-0.155277778,Ranelagh,Haywood,16
5,285,"works2, 1",51.48722222,-0.155277778,Ranelagh,Barbauld,1
81,285,"desmond, 2",51.48722222,-0.155277778,Ranelagh,Smith,2
15,282,"case, 1",51.5114,-0.119,Strand,Carleton,1
20,282,"todoctor, 1",51.5114,-0.119,Strand,Cellier,1
40,282,"muliebris, 1",51.5114,-0.119,Strand,Evelyn,1
44,282,"spectator01, 1; recluse, 1",51.5114,-0.119,Strand,Haywood,2
62,282,"poetical, 1",51.5114,-0.119,Strand,Oneill,1
73,282,"inquisitor, 1",51.5114,-0.119,Strand,Rowson,1
8,282,"patient, 2",51.5114,-0.119,Strand,Behn,2
81,282,"sonnets, 9; manor, 2",51.5114,-0.119,Strand,Smith,11
1,281,"jews, 2",63,16,Sweden,Adams,2
103,281,"poems, 1",63,16,Sweden,Finch-A,1
107,281,"miscellanies, 1",63,16,Sweden,Jones-M,1
14,281,"reformation, 1",63,16,Sweden,Bullard,1
15,281,"case, 1",63,16,Sweden,Carleton,1
30,281,"kingsofearth, 2",63,16,Sweden,Davies,2
33,281,"maryqueen, 1",63,16,Sweden,Deverell,1
51,281,"museum, 3",63,16,Sweden,Lennox,3
56,281,"essays, 2",63,16,Sweden,Makin,2
60,281,"gleaner, 4",63,16,Sweden,Murray,4
81,281,"conversations, 1",63,16,Sweden,Smith,1
87,281,"thoughts, 3",63,16,Sweden,Trench,3
1,280,"jews, 20",39.85666667,-4.024444444,Toledo,Adams,20
1,279,"newengland, 1",48.8053,2.135,Versailles,Adams,1
103,279,"poems, 1",48.8053,2.135,Versailles,Finch-A,1
28,279,"belles, 1",48.8053,2.135,Versailles,Cowley,1
29,279,"letters, 3",48.8053,2.135,Versailles,Cushing,3
5,279,"legacy, 1; works2, 4",48.8053,2.135,Versailles,Barbauld,5
6,279,"poems, 1",48.8053,2.135,Versailles,Barber,1
67,279,"deceiver, 4",48.8053,2.135,Versailles,Pix,4
71,279,"reflections, 1",48.8053,2.135,Versailles,Robinson,1
81,279,"manor, 1; desmond, 2",48.8053,2.135,Versailles,Smith,3
17,278,"history, 1",32.92777778,35.08166667,Acre,Cary-E,1
28,278,"poems, 37",32.92777778,35.08166667,Acre,Cowley,37
114,276,"urania, 21",42.75,25.5,Bulgaria,Wroth,21
48,275,"account, 21",22.36666667,91.8,Chittagong,Judson,21
109,274,"fancysketch, 1",38.90472222,-77.01638889,Columbia,Moise,1
13,274,"idomen, 2",38.90472222,-77.01638889,Columbia,Brooks,2
2,274,"epistles, 1",38.90472222,-77.01638889,Columbia,Aikin,1
23,274,"poetical, 1",38.90472222,-77.01638889,Columbia,Chandler,1
26,274,"appeal, 1",38.90472222,-77.01638889,Columbia,Child,1
60,274,"gleaner, 6",38.90472222,-77.01638889,Columbia,Murray,6
73,274,"present, 1",38.90472222,-77.01638889,Columbia,Rowson,1
79,274,"aborigines, 1",38.90472222,-77.01638889,Columbia,Sigourney,1
89,274,"changingscenes, 5",38.90472222,-77.01638889,Columbia,Unknown,5
92,274,"group, 2",38.90472222,-77.01638889,Columbia,Warren,2
1,272,"jews, 8",8,38,Ethiopia | Abyssinia,Adams,8
116,272,"apologie, 1",8,38,Ethiopia | Abyssinia,Bacon,1
128,272,"antonie, 1",8,38,Ethiopia | Abyssinia,Sidney,1
13,272,"zophiel1834, 4",8,38,Ethiopia | Abyssinia,Brooks,4
19,272,"fancies, 1",8,38,Ethiopia | Abyssinia,Cavendish,1
23,272,"essays, 1",8,38,Ethiopia | Abyssinia,Chandler,1
26,272,"appeal, 6",8,38,Ethiopia | Abyssinia,Child,6
30,272,"warning, 3",8,38,Ethiopia | Abyssinia,Davies,3
54,272,"theodore, 1",8,38,Ethiopia | Abyssinia,Liddiard,1
56,272,"essays, 1",8,38,Ethiopia | Abyssinia,Makin,1
60,272,"gleaner, 1",8,38,Ethiopia | Abyssinia,Murray,1
85,272,"poems, 1",8,38,Ethiopia | Abyssinia,Tollet,1
89,272,"memoir, 1",8,38,Ethiopia | Abyssinia,Unknown,1
91,272,"mental, 1",8,38,Ethiopia | Abyssinia,Wakefield,1
117,271,"poems, 1",13.46666667,-16.6,Gambia,Bannerman,1
26,271,"appeal, 2",13.46666667,-16.6,Gambia,Child,2
49,271,"memoir, 13; claims, 4",13.46666667,-16.6,Gambia,Kilham,17
93,271,"poems-tragedy, 1",13.46666667,-16.6,Gambia,West,1
2,269,"epistles, 1",53.4,-2.983333333,Liverpool,Aikin,1
26,269,"appeal, 1",53.4,-2.983333333,Liverpool,Child,1
27,269,"esquimaux01, 8",53.4,-2.983333333,Liverpool,Clark,8
48,269,"account, 1",53.4,-2.983333333,Liverpool,Judson,1
49,269,"memoir, 1",53.4,-2.983333333,Liverpool,Kilham,1
60,269,"gleaner, 2",53.4,-2.983333333,Liverpool,Murray,2
61,269,"poemsplay, 1",53.4,-2.983333333,Liverpool,Nooth,1
70,269,"narrativelife, 1",53.4,-2.983333333,Liverpool,Prince,1
74,269,"alabama, 1",53.4,-2.983333333,Liverpool,Royall,1
81,269,"manor, 1",53.4,-2.983333333,Liverpool,Smith,1
89,269,"changingscenes, 2",53.4,-2.983333333,Liverpool,Unknown,2
91,269,"mental, 1",53.4,-2.983333333,Liverpool,Wakefield,1
29,268,"letters, 14",43.838,4.361,Nismes,Cushing,14
5,268,"works2, 7",43.838,4.361,Nismes,Barbauld,7
60,267,"gleaner, 1",48.0692,-2.7517,Rohan,Murray,1
61,267,"poemsplay, 14",48.0692,-2.7517,Rohan,Nooth,14
7,267,"lining, 8",48.0692,-2.7517,Rohan,Barker,8
1,266,"jews, 9",38.41861111,27.13916667,Smyrna,Adams,9
103,266,"poems, 1",38.41861111,27.13916667,Smyrna,Finch-A,1
115,266,"lattre, 2",38.41861111,27.13916667,Smyrna,Askew,2
137,266,"sions, 1",38.41861111,27.13916667,Smyrna,Jones-S,1
39,266,"shortrelation, 7",38.41861111,27.13916667,Smyrna,Evans,7
72,266,"friendship, 1",38.41861111,27.13916667,Smyrna,Rowe,1
1,265,"newengland, 1",51.5085,-0.133,St. James',Adams,1
107,265,"miscellanies, 9",51.5085,-0.133,St. James',Jones-M,9
21,265,"platlady, 1",51.5085,-0.133,St. James',Centlivre,1
22,265,"poems, 1",51.5085,-0.133,St. James',Chalmers,1
28,265,"townbefore, 1",51.5085,-0.133,St. James',Cowley,1
29,265,"saratoga2, 1",51.5085,-0.133,St. James',Cushing,1
43,265,"romance, 1",51.5085,-0.133,St. James',Green,1
44,265,"spectator04, 1; spectator02, 1; spectator03, 2; bathintrigues, 1; spectator01, 1",51.5085,-0.133,St. James',Haywood,6
5,265,"legacy, 1",51.5085,-0.133,St. James',Barbauld,1
