author,authorID,samID,title,year,repName,varName,count,newsamID,DisplayName,latitude,longitude
sanders,76,208,aborigine,1829,washington,washington,4,208,Washington,38.90472222,-77.01638889
unknown,89,208,changingscenes,1825,washing ton,washing ton|washington,9,208,Washington,38.90472222,-77.01638889
unknown,89,660,changingscenes,1825,washington city,washington city|wash ington city,5,208,Washington City,38.90472222,-77.01638889
child,26,209,appeal,1833,st domingo,st domingo|st domin go|st do mingo,24,209,St Domingo,18.46666667,-69.95
rowson,73,209,present,1811,st. domingo,st. domingo,1,209,St Domingo,18.46666667,-69.95
sanders,76,209,aborigine,1829,st. domingo,st. domingo,1,209,St Domingo,18.46666667,-69.95
adams,1,210,jews,1812,seville,seville,7,210,Seville,37.39,-5.99
cushing,29,210,letters,1832,seville,seville,1,210,Seville,37.39,-5.99
erskine,38,210,alcon,1815,seville,seville,2,210,Seville,37.39,-5.99
erskine,38,1084,alcon,1815,seville's,seville's,2,210,Seville,37.39,-5.99
garnett,42,210,nightbefore,1824,seville,seville,16,210,Seville,37.39,-5.99
garnett,42,1084,nightbefore,1824,seville's,seville's,2,210,Seville,37.39,-5.99
barbauld,5,211,works2,1826,rhone,rhone,12,211,Rhone,43.33083333,4.845555556
cushing,29,211,letters,1832,rhone,rhone,9,211,Rhone,43.33083333,4.845555556
murray,60,211,gleaner,1798,rhone,rhone,1,211,Rhone,43.33083333,4.845555556
nooth,61,211,poemsplay,1815,rhone,rhone,2,211,Rhone,43.33083333,4.845555556
smith,81,211,conversations,1819,rhone,rhone,1,211,Rhone,43.33083333,4.845555556
tollet,85,211,poems,1756,rhone,rhone,1,211,Rhone,43.33083333,4.845555556
adams,1,212,jews,1812,orange,orange,1,212,Orange,NA,NA
barbauld,5,212,works2,1826,orange,orange,5,212,Orange,NA,NA
cavendish,19,212,william,1667,orange,orange,4,212,Orange,NA,NA
cheney,24,212,pilgrimpeep,1824,orange,orange,1,212,Orange,NA,NA
cushing,29,212,letters,1832,orange,orange,8,212,Orange,NA,NA
egerton,36,212,poems,1703,orange,orange,1,212,Orange,NA,NA
jones-m,107,212,miscellanies,1750,orange,orange,3,212,Orange,NA,NA
lennox,51,212,museum,0-61,orange,orange,1,212,Orange,NA,NA
manley,57,212,letters,1696,orange,orange,1,212,Orange,NA,NA
smith,81,212,desmond,1792,orange,orange,1,212,Orange,NA,NA
chandler,23,213,essays,1845,new orleans,new orleans,1,213,New Orleans,29.95,-90.08
child,26,213,appeal,1833,new orleans,new orleans,4,213,New Orleans,29.95,-90.08
holley,46,213,texas,1831,new orleans,new orleans,4,213,New Orleans,29.95,-90.08
prince,70,213,narrativelife,1850,new orleans,new orleans,5,213,New Orleans,29.95,-90.08
royall,74,213,alabama,1830,new or leans,new or leans|new orleans,6,213,New Orleans,29.95,-90.08
sanders,76,213,aborigine,1829,new- orleans,new- orleans,1,213,New Orleans,29.95,-90.08
unknown,89,213,changingscenes,1825,new-orleans,new-orleans|new- orleans,3,213,New Orleans,29.95,-90.08
williams,96,213,fallriver,1833,new-orleans,new-orleans|new- orleans,2,213,New Orleans,29.95,-90.08
adams,1,214,jews,1812,lisbon,lisbon,10,214,Lisbon,38.71388889,-9.139444444
barbauld,5,214,works2,1826,lisbon,lisbon,1,214,Lisbon,38.71388889,-9.139444444
bradstreet,11,1156,tenthmuse,1650,lisbons,lisbons,1,214,Lisbon,38.71388889,-9.139444444
bradstreet,11,1156,several,1678,lisbons,lisbons,1,214,Lisbon,38.71388889,-9.139444444
centlivre,21,214,wonderwoman,1714,lisbon,lisbon,9,214,Lisbon,38.71388889,-9.139444444
cowley,28,1156,poems,1813,lisbon's,lisbon's,2,214,Lisbon,38.71388889,-9.139444444
cowley,28,214,greybeards,1786,lisbon,lisbon,6,214,Lisbon,38.71388889,-9.139444444
kilham,49,215,memoir,1837,freetown,freetown|free town,26,215,Freetown,8.484444444,-13.23444444
brooks,13,216,idomen,1843,florida,florida,8,216,Florida,28.1,-81.6
child,26,216,appeal,1833,florida,florida,3,216,Florida,28.1,-81.6
dowriche,35,216,french,1589,florida,florida,1,216,Florida,28.1,-81.6
prince,70,216,narrativelife,1850,florida,florida,2,216,Florida,28.1,-81.6
prince,70,216,westindies,1841,florida,florida,1,216,Florida,28.1,-81.6
rowson,73,216,present,1811,florida,florida,2,216,Florida,28.1,-81.6
royall,74,216,alabama,1830,florida,florida,2,216,Florida,28.1,-81.6
sanders,76,216,aborigine,1829,florida,florida,6,216,Florida,28.1,-81.6
sigourney,79,216,aborigines,1822,florida,florida,1,216,Florida,28.1,-81.6
adams,1,217,newengland,1799,charlestown,charlestown|charles town,19,217,Charlestown,42.37527778,-71.06444444
cheney,24,217,pilgrimpeep,1824,charlestown,charlestown,1,217,Charlestown,42.37527778,-71.06444444
gannett,129,217,address,1802,charlestown,charlestown,1,217,Charlestown,42.37527778,-71.06444444
rowson,73,217,present,1811,charlestown,charlestown,1,217,Charlestown,42.37527778,-71.06444444
royall,74,217,alabama,1830,charlestown,charlestown,4,217,Charlestown,42.37527778,-71.06444444
adams,1,218,jews,1812,toulouse,toulouse,6,218,Toulouse,43.6045,1.444
bullard,14,218,reformation,1832,toulouse,toulouse,1,218,Toulouse,43.6045,1.444
cushing,29,218,letters,1832,toulouse,toulouse,18,218,Toulouse,43.6045,1.444
askew,115,219,lattre,1547,sussex,sussex,1,219,Sussex,51,0
askew,115,219,fox,1563,sussex,sussex,1,219,Sussex,51,0
cassan,99,219,poems,1806,sussex,sussex,1,219,Sussex,51,0
cavendish,19,219,william,1667,sussex,sussex,1,219,Sussex,51,0
francis,104,219,miscpoems,1790,sussex,sussex,3,219,Sussex,51,0
lennox,51,219,museum,0-61,sussex,sussex,4,219,Sussex,51,0
smith,81,219,sonnets,1797,sussex,sussex,4,219,Sussex,51,0
smith,81,219,emigrants,1793,sussex,sussex,2,219,Sussex,51,0
smith,81,219,manor,1793,sussex,sussex,1,219,Sussex,51,0
smith,81,219,desmond,1792,sussex,sussex,1,219,Sussex,51,0
smith,81,1802,manor,1793,suffex,suffex,2,219,Suffex,51,0
smith,81,219,conversations,1819,sussex,sussex,4,219,Sussex,51,0
unknown,89,219,changingscenes,1825,sussex,sussex|sus sex,2,219,Sussex,51,0
campbell,139,221,poems,1816,lerwick,lerwick|lerwick;,8,221,Lerwick,60.155,-1.145
chalmers,22,221,poems,1813,lerwick,lerwick,17,221,Lerwick,60.155,-1.145
adams,1,222,newengland,1799,hartford,hartford,7,222,Hartford,41.7625,-72.67416667
cheney,24,222,pilgrimpeep,1824,hartford,hartford|hart ford,12,222,Hartford,41.7625,-72.67416667
davies,30,222,appearance,1650,hartford,hartford,1,222,Hartford,41.7625,-72.67416667
plato,122,222,essays,1841,hartford,hartford,2,222,Hartford,41.7625,-72.67416667
sanders,76,222,aborigine,1829,hartford,hartford,2,222,Hartford,41.7625,-72.67416667
unknown,89,222,changingscenes,1825,hartford,hartford,1,222,Hartford,41.7625,-72.67416667
aikin,2,223,epistles,1810,essex,essex,1,223,Essex,51.75,0.583333333
askew,115,223,fox,1563,essex,essex,1,223,Essex,51.75,0.583333333
behn,8,223,patient,1678,essex,essex,1,223,Essex,51.75,0.583333333
cavendish,19,223,william,1667,essex,essex,3,223,Essex,51.75,0.583333333
cavendish,19,223,natpix,1656,essex,essex,1,223,Essex,51.75,0.583333333
clark,27,223,esquimaux01,1819,essex,essex,2,223,Essex,51.75,0.583333333
finch-a,103,223,poems,1713,essex,essex,1,223,Essex,51.75,0.583333333
green,43,223,romance,1810,essex,essex,4,223,Essex,51.75,0.583333333
lennox,51,223,museum,0-61,essex,essex,4,223,Essex,51.75,0.583333333
prince,70,223,narrativelife,1850,essex,essex,1,223,Essex,51.75,0.583333333
rowson,73,223,inquisitor,1794,essex,essex,1,223,Essex,51.75,0.583333333
smith,81,223,sonnets,1797,essex,essex,1,223,Essex,51.75,0.583333333
unknown,89,223,brideling,1595,essex,essex,2,223,Essex,51.75,0.583333333
west,93,223,poems-tragedy,1791,essex,essex,1,223,Essex,51.75,0.583333333
yearsley,97,223,goodwin,1791,essex,essex,1,223,Essex,51.75,0.583333333
adams,1,224,jews,1812,cyprus,cyprus,6,224,Cyprus,35,33
behn,8,224,miscellany,1685,cyprus,cyprus,2,224,Cyprus,35,33
bradstreet,11,224,tenthmuse,1650,cyprus,cyprus,1,224,Cyprus,35,33
bradstreet,11,224,several,1678,cyprus,cyprus,1,224,Cyprus,35,33
brooks,13,224,zophiel1834,1834,cyprus,cyprus,1,224,Cyprus,35,33
brooks,13,224,idomen,1843,cyprus,cyprus,2,224,Cyprus,35,33
evans,39,224,shortrelation,1662,cyprus,cyprus,1,224,Cyprus,35,33
evelyn,40,224,muliebris,1690,cyprus,cyprus,1,224,Cyprus,35,33
haywood,44,224,spectator03,1745,cyprus,cyprus,1,224,Cyprus,35,33
sharp,78,224,midwives,1671,cyprus,cyprus,1,224,Cyprus,35,33
sidney,128,224,antonius,1592,cyprus,cyprus,1,224,Cyprus,35,33
sidney,128,224,antonie,1595,cyprus,cyprus,2,224,Cyprus,35,33
wroth,114,445,urania,1621,ciprus,ciprus,12,224,Ciprus,35,33
wroth,114,224,urania,1621,cyprus,cyprus|cy prus,5,224,Cyprus,35,33
smith,81,225,desmond,1792,boisbelle,boisbelle,25,225,Boisbelle,47.30361111,2.525
adams,1,226,newengland,1799,vermont,vermont|ver mont,17,226,Vermont,44,-72.7
child,26,226,appeal,1833,vermont,vermont,3,226,Vermont,44,-72.7
murray,60,226,gleaner,1798,vermont;,vermont;,1,226,Vermont,44,-72.7
unknown,89,226,changingscenes,1825,vermont,vermont,1,226,Vermont,44,-72.7
williams,96,226,fallriver,1833,vermont,vermont,2,226,Vermont,44,-72.7
adams,1,227,jews,1812,thebes,thebes,1,227,Thebes,38.31666667,23.31666667
barbauld,5,227,legacy,1826,thebes,thebes,1,227,Thebes,38.31666667,23.31666667
behn,8,227,miscellany,1685,thebes,thebes,2,227,Thebes,38.31666667,23.31666667
benger,9,227,geniad,1791,thebes,thebes,1,227,Thebes,38.31666667,23.31666667
bradstreet,11,227,several,1678,thebes,thebes,4,227,Thebes,38.31666667,23.31666667
bradstreet,11,227,tenthmuse,1650,thebes,thebes,3,227,Thebes,38.31666667,23.31666667
child,26,227,appeal,1833,thebes,thebes,1,227,Thebes,38.31666667,23.31666667
chudleigh,100,227,poems3ch,1703,thebes,thebes,2,227,Thebes,38.31666667,23.31666667
egerton,36,227,poems,1703,thebes,thebes,1,227,Thebes,38.31666667,23.31666667
lennox,51,227,museum,0-61,thebes,thebes,1,227,Thebes,38.31666667,23.31666667
rowson,73,227,present,1811,thebes,thebes,1,227,Thebes,38.31666667,23.31666667
sidney,128,227,discourse,1592,thebes,thebes,1,227,Thebes,38.31666667,23.31666667
sowernam,82,227,haman,1617,thebes,thebes,1,227,Thebes,38.31666667,23.31666667
west,93,227,poems-tragedy,1791,thebes,thebes,1,227,Thebes,38.31666667,23.31666667
wheatley,94,227,poems,1773,thebes',thebes'|thebes,3,227,Thebes,38.31666667,23.31666667
bacon,116,228,apologie,1564,sodom,sodom,1,228,Sodom,NA,NA
behn,8,228,patient,1678,sodom,sodom,1,228,Sodom,NA,NA
biddle,10,228,warlord,1660,so dom,so dom|sodom,3,228,Sodom,NA,NA
bradstreet,11,228,several,1678,sodom,sodom,2,228,Sodom,NA,NA
bullard,14,228,reformation,1832,sodom,sodom,1,228,Sodom,NA,NA
davies,30,228,wordofgod,1644,sodom,sodom,1,228,Sodom,NA,NA
davies,30,228,gerbier,1649,sodom,sodom,1,228,Sodom,NA,NA
davies,30,228,cryingcharge,1649,sodom,sodom,1,228,Sodom,NA,NA
davies,30,228,arraignment,1650,sodom,sodom,1,228,Sodom,NA,NA
fell,135,228,loving,1656,sodom,sodom,1,228,Sodom,NA,NA
philips-k,66,228,poems1664,1664,sodom,sodom,1,228,Sodom,NA,NA
philips-k,66,228,poems1667,1667,sodom,sodom,1,228,Sodom,NA,NA
rowson,73,228,present,1811,sodom,sodom,1,228,Sodom,NA,NA
trapnel,86,228,stone,1654,sodom,sodom,2,228,Sodom,NA,NA
various,90,228,matrones,1582,sodom,sodom,1,228,Sodom,NA,NA
various,90,228,loveletters2,1694,sodom,sodom,1,228,Sodom,NA,NA
whitrow,95,228,toking,1692,sodom,sodom,1,228,Sodom,NA,NA
whitrow,95,228,humblethanksgiving,1694,sodom,sodom,3,228,Sodom,NA,NA
adams,1,230,newengland,1799,lancaster,lancaster,2,230,Lancaster,54.047,-2.801
aikin,2,230,epistles,1810,lancaster,lancaster,1,230,Lancaster,54.047,-2.801
bullard,14,230,reformation,1832,lancaster,lancaster,1,230,Lancaster,54.047,-2.801
cary-e,17,230,edoct,1680,lancaster,lancaster,8,230,Lancaster,54.047,-2.801
cary-e,17,230,history,1680,lancaster,lancaster,8,230,Lancaster,54.047,-2.801
holford,45,230,anjou,1816,lancaster,lancaster,2,230,Lancaster,54.047,-2.801
holford,45,2137,anjou,1816,lancastria's,lancastria's,2,230,Lancastria,54.047,-2.801
smith,81,230,emigrants,1793,lancaster,lancaster,1,230,Lancaster,54.047,-2.801
unknown,89,230,changingscenes,1825,lancaster,lancaster,1,230,Lancaster,54.047,-2.801
aikin,2,231,epistles,1810,ganges',ganges',1,231,Ganges,25.3,83.01
barbauld,5,231,poems,1773,ganges,ganges,1,231,Ganges,25.3,83.01
barbauld,5,231,works2,1826,ganges,ganges,1,231,Ganges,25.3,83.01
barbauld,5,231,works1,1826,ganges,ganges,1,231,Ganges,25.3,83.01
campbell,139,231,poems,1816,ganges',ganges',1,231,Ganges,25.3,83.01
carter,125,231,poems,1816,ganges',ganges',1,231,Ganges,25.3,83.01
chandler,23,231,essays,1845,ganges,ganges,1,231,Ganges,25.3,83.01
cowley,28,231,greybeards,1786,ganges,ganges,1,231,Ganges,25.3,83.01
cowley,28,231,poems,1813,ganges,ganges,1,231,Ganges,25.3,83.01
downing,34,231,femalefriend,1816,ganges,ganges,1,231,Ganges,25.3,83.01
johnson,158,231,sonnets,1810,ganges',ganges',1,231,Ganges,25.3,83.01
philips-k,66,231,poems1667,1667,ganges,ganges,1,231,Ganges,25.3,83.01
philips-k,66,231,pompey,1663,ganges,ganges,1,231,Ganges,25.3,83.01
plato,122,231,essays,1841,ganges,ganges,1,231,Ganges,25.3,83.01
robinson,71,231,poetical,1824,"ganges,","ganges,|ganges",2,231,Ganges,25.3,83.01
robinson,71,231,thoughts,1799,ganges,ganges,1,231,Ganges,25.3,83.01
rowe,72,231,poems,1696,ganges,ganges,1,231,Ganges,25.3,83.01
rowson,73,231,present,1811,ganges,ganges,1,231,Ganges,25.3,83.01
sigourney,79,231,aborigines,1822,ganges',ganges'|ganges,2,231,Ganges,25.3,83.01
tollet,85,231,poems,1756,ganges,ganges,1,231,Ganges,25.3,83.01
unknown,89,231,changingscenes,1825,ganges,ganges,2,231,Ganges,25.3,83.01
adams,1,233,newengland,1799,exeter,exeter,2,233,Exeter,50.71666667,-3.533333333
cary-e,17,233,history,1680,exeter,exeter,4,233,Exeter,50.71666667,-3.533333333
cary-e,17,233,edoct,1680,exeter,exeter,1,233,Exeter,50.71666667,-3.533333333
cary-m,18,233,doom,1651,exeter,exeter,1,233,Exeter,50.71666667,-3.533333333
centlivre,21,233,platlady,1707,exeter,exeter,1,233,Exeter,50.71666667,-3.533333333
child,26,233,appeal,1833,exeter,exeter,1,233,Exeter,50.71666667,-3.533333333
chudleigh,100,233,poems3ch,1703,exeter,exeter,1,233,Exeter,50.71666667,-3.533333333
clark,27,233,esquimaux01,1819,exeter,exeter,3,233,Exeter,50.71666667,-3.533333333
holford,45,233,anjou,1816,exeter,exeter,1,233,Exeter,50.71666667,-3.533333333
manley,57,233,letters,1696,exe ter,exe ter|exeter,6,233,Exeter,50.71666667,-3.533333333
parr-s,63,233,apologie,1659,exeter,exeter,1,233,Exeter,50.71666667,-3.533333333
robinson,71,233,sappho-phaon,1796,exeter,exeter,1,233,Exeter,50.71666667,-3.533333333
robinson,71,233,thoughts,1799,exeter,exeter,1,233,Exeter,50.71666667,-3.533333333
green,43,234,romance,1810,eg lantine,eg lantine|eglantine,24,234,Eglantine,54.462,-6.083
green,43,2315,romance,1810,eglantine farm,eglantine farm,2,234,Eglantine Farm,54.462,-6.083
behn,8,235,widow,1690,covent-garden,covent-garden,1,235,Covent-Garden,51.512,-0.123455556
cavendish,19,235,william,1667,covent-garden,covent-garden,1,235,Covent-Garden,51.512,-0.123455556
green,43,235,romance,1810,covent-garden,covent-garden,2,235,Covent-Garden,51.512,-0.123455556
haywood,44,235,fairhebrew,1729,coventgarden,coventgarden,1,235,Covent-Garden,51.512,-0.123455556
haywood,44,235,spectator01,1745,covent-garden,covent-garden|covent-garden.,2,235,Covent-Garden,51.512,-0.123455556
haywood,44,235,spectator02,1745,covent- garden,covent- garden|covent-garden,3,235,Covent-Garden,51.512,-0.123455556
jones-m,107,235,miscellanies,1750,covent-garden,covent-garden,4,235,Covent-Garden,51.512,-0.123455556
oneill,62,235,poetical,1802,covent garden,covent garden,1,235,Covent-Garden,51.512,-0.123455556
pix,67,235,beau,1700,covent-garden,covent-garden|covent garden,5,235,Covent-Garden,51.512,-0.123455556
robinson,71,235,thoughts,1799,covent-garden,covent-garden,1,235,Covent-Garden,51.512,-0.123455556
various,90,235,loveletters1,1693,covent- garden,covent- garden,1,235,Covent-Garden,51.512,-0.123455556
various,90,235,loveletters2,1694,covent-garden,covent-garden,1,235,Covent-Garden,51.512,-0.123455556
whitrow,95,235,work,1677,covent-gar den,covent-gar den,1,235,Covent-Garden,51.512,-0.123455556
holley,46,236,texas,1831,bolivar,bolivar,24,236,Bolivar,29.38083333,-94.76444444
adams,1,238,jews,1812,tyre,tyre,4,238,Tyre,33.27083333,35.19611111
bradstreet,11,238,tenthmuse,1650,tyre,tyre,2,238,Tyre,33.27083333,35.19611111
bradstreet,11,238,several,1678,tyre,tyre,2,238,Tyre,33.27083333,35.19611111
brooks,13,238,zophiel1834,1834,tyre,tyre,1,238,Tyre,33.27083333,35.19611111
brooks,13,238,idomen,1843,tyre,tyre,1,238,Tyre,33.27083333,35.19611111
cary-e,17,1062,mariam,1613,tyrus,tyrus,1,238,Tyrus,33.27083333,35.19611111
child,26,238,appeal,1833,tyre,tyre,1,238,Tyre,33.27083333,35.19611111
davies,30,1062,warning,1625,tyrus,tyrus,2,238,Tyrus,33.27083333,35.19611111
davies,30,238,warning,1625,tyre,tyre,4,238,Tyre,33.27083333,35.19611111
francis,104,238,song,1781,tyre,tyre,1,238,Tyre,33.27083333,35.19611111
francis,104,238,miscpoems,1790,tyre,tyre,4,238,Tyre,33.27083333,35.19611111
rowson,73,238,present,1811,tyre,tyre,1,238,Tyre,33.27083333,35.19611111
stewart,146,238,meditations,1832,tyre,tyre,1,238,Tyre,33.27083333,35.19611111
tollet,85,1062,poems,1756,tyrus',tyrus',1,238,Tyrus,33.27083333,35.19611111
west,93,238,poems-tragedy,1791,tyre,tyre,1,238,Tyre,33.27083333,35.19611111
adams,1,239,newengland,1799,suffolk,suffolk,4,239,Suffolk,52.16666667,1
askew,115,1845,lattre,1547,sothfolke,sothfolke,2,239,Sothfolke,52.16666667,1
askew,115,239,fox,1563,suffolk,suffolk,1,239,Suffolk,52.16666667,1
barbauld,5,239,works1,1826,suffolk,suffolk,1,239,Suffolk,52.16666667,1
cavendish,19,239,william,1667,suffolk,suffolk,3,239,Suffolk,52.16666667,1
cheney,24,239,pilgrimpeep,1824,suffolk,suffolk,1,239,Suffolk,52.16666667,1
green,43,239,romance,1810,suffolk,suffolk,4,239,Suffolk,52.16666667,1
lennox,51,239,museum,0-61,suffolk,suffolk,1,239,Suffolk,52.16666667,1
murray,60,239,gleaner,1798,suffolk,suffolk,1,239,Suffolk,52.16666667,1
rowson,73,239,present,1811,suf folk,suf folk|suffolk,2,239,Suffolk,52.16666667,1
smith,81,239,manor,1793,suffolk,suffolk,2,239,Suffolk,52.16666667,1
tollet,85,239,poems,1756,suffolk,suffolk,1,239,Suffolk,52.16666667,1
williams,96,239,fallriver,1833,suffolk,suffolk,1,239,Suffolk,52.16666667,1
yearsley,97,239,goodwin,1791,suffolk,suffolk,1,239,Suffolk,52.16666667,1
sheridan,143,240,eugenia01,1791,pon ces,pon ces|ponces|ponce's,23,240,Ponces,NA,NA
adams,1,241,jews,1812,norwich,norwich,4,241,Norwich,41.55027778,-72.0875
barbauld,5,241,works2,1826,norwich,norwich,4,241,Norwich,41.55027778,-72.0875
williams,96,241,fallriver,1833,norwich,norwich,15,241,Norwich,41.55027778,-72.0875
royall,74,242,alabama,1830,nashville,nashville|nash ville,23,242,Nashville,36.16666667,-86.78333333
child,26,243,appeal,1833,missouri,missouri,12,243,Missouri,38.67469444,-91.83466667
holley,46,243,texas,1831,missouri,missouri,8,243,Missouri,38.67469444,-91.83466667
royall,74,243,alabama,1830,missouri,missouri,2,243,Missouri,38.67469444,-91.83466667
sanders,76,243,aborigine,1829,missouri,missouri,1,243,Missouri,38.67469444,-91.83466667
adams,1,244,jews,1812,metz,metz,21,244,Metz,49.12027778,6.177777778
smith,81,244,desmond,1792,metz,metz,2,244,Metz,49.12027778,6.177777778
adams,1,245,jews,1812,jordan,jordan,2,245,Jordan,33.18666667,35.61916667
bradstreet,11,976,tenthmuse,1650,iordan,iordan,1,245,Iordan,33.18666667,35.61916667
bradstreet,11,245,several,1678,jordan,jordan,1,245,Jordan,33.18666667,35.61916667
cowley,28,701,poems,1813,jordan's,jordan's,1,245,Jordan,33.18666667,35.61916667
defleury,32,701,divinepoems,1791,jordan's,jordan's,2,245,Jordan,33.18666667,35.61916667
defleury,32,245,divinepoems,1791,jordan,jordan,2,245,Jordan,33.18666667,35.61916667
dixon,126,701,poems,1740,jordan's,jordan's,2,245,Jordan,33.18666667,35.61916667
finch-a,103,701,poems,1713,jordan's,jordan's,2,245,Jordan,33.18666667,35.61916667
haywood,44,245,spectator04,1745,jordan,jordan,1,245,Jordan,33.18666667,35.61916667
jones-m,107,245,miscellanies,1750,jordan,jordan,2,245,Jordan,33.18666667,35.61916667
lennox,51,245,museum,0-61,jordan,jordan,2,245,Jordan,33.18666667,35.61916667
love,55,245,name1663,1663,jordan,jordan,5,245,Jordan,33.18666667,35.61916667
love,55,245,name1651,1651,jordan,jordan,5,245,Jordan,33.18666667,35.61916667
mortimer,120,245,job,1842,jordan,jordan,1,245,Jordan,33.18666667,35.61916667
tollet,85,245,poems,1756,jordan,jordan,2,245,Jordan,33.18666667,35.61916667
various,90,976,lampvirginity,1582,iordan,iordan,2,245,Iordan,33.18666667,35.61916667
various,90,976,matrones,1582,iordan,iordan,1,245,Iordan,33.18666667,35.61916667
wheathill,147,976,hearbs,1584,iordan,iordan,1,245,Iordan,33.18666667,35.61916667
adams,1,980,newengland,1799,hudson's river,hudson's river,2,246,Hudson's River,40.69666667,-74.02833333
adams,1,2195,newengland,1799,hudson's,hudson's,1,246,Hudson,40.69666667,-74.02833333
adams,1,246,newengland,1799,hudson,hudson,1,246,Hudson,40.69666667,-74.02833333
cheney,24,246,pilgrimpeep,1824,hudson,hudson|hud son,6,246,Hudson,40.69666667,-74.02833333
cushing,29,246,saratoga1,1824,hudson,hudson|hud son,10,246,Hudson,40.69666667,-74.02833333
cushing,29,246,letters,1832,hudson,hudson,1,246,Hudson,40.69666667,-74.02833333
plato,122,246,essays,1841,hud son,hud son,1,246,Hudson,40.69666667,-74.02833333
robinson,71,980,thoughts,1799,hudson's river,hudson's river,1,246,Hudson's River,40.69666667,-74.02833333
sigourney,79,246,aborigines,1822,hudson,hudson,1,246,Hudson,40.69666667,-74.02833333
sigourney,79,2195,aborigines,1822,hudson's,hudson's,1,246,Hudson,40.69666667,-74.02833333
smith,81,980,manor,1793,hudson's river,hudson's river,2,246,Hudson's River,40.69666667,-74.02833333
unknown,89,246,changingscenes,1825,hudson,hudson,3,246,Hudson,40.69666667,-74.02833333
barbauld,5,247,works2,1826,geneva,geneva,17,247,Geneva,46.2,6.15
behn,8,247,patient,1678,geneva,geneva,3,247,Geneva,46.2,6.15
danvers,101,247,oxford,1693,geneva,geneva,1,247,Geneva,46.2,6.15
lennox,51,247,museum,0-61,geneva,geneva,1,247,Geneva,46.2,6.15
smith,81,247,conversations,1819,geneva,geneva,1,247,Geneva,46.2,6.15
adams,1,248,jews,1812,aleppo,aleppo,15,248,Aleppo,36.21666667,37.16666667
francis,104,248,song,1781,aleppo,aleppo,8,248,Aleppo,36.21666667,37.16666667
adams,1,249,newengland,1799,warwick,warwick,8,249,Warwick,52.28,-1.59
cavendish,19,249,62h-public,1662,warwick,warwick,1,249,Warwick,52.28,-1.59
cavendish,19,249,william,1667,warwick,warwick,3,249,Warwick,52.28,-1.59
cowley,28,249,runaway,1813,warwick,warwick,1,249,Warwick,52.28,-1.59
haywood,44,249,recluse,1722,warwick,warwick,2,249,Warwick,52.28,-1.59
haywood,44,249,spectator04,1745,warwick,warwick,1,249,Warwick,52.28,-1.59
holford,45,249,anjou,1816,warwick,warwick,4,249,Warwick,52.28,-1.59
lennox,51,249,museum,0-61,warwick,warwick,1,249,Warwick,52.28,-1.59
philips-k,66,249,poems1667,1667,warwick,warwick,1,249,Warwick,52.28,-1.59
adams,1,250,jews,1812,red sea,red sea,3,250,Red Sea,22,38
chandler,23,250,poetical,1845,red sea,red sea,1,250,Red Sea,22,38
cowley,28,250,moreways,1813,red-sea,red-sea,1,250,Red Sea,22,38
leigh,153,250,mother,1616,red sea,red sea|redb,5,250,Red Sea,22,38
lennox,51,250,museum,0-61,red sea,red sea,1,250,Red Sea,22,38
love,55,250,name1651,1651,red sea,red sea,1,250,Red Sea,22,38
love,55,250,name1663,1663,red-sea,red-sea,1,250,Red Sea,22,38
rowson,73,250,present,1811,red sea,red sea,3,250,Red Sea,22,38
tollet,85,250,poems,1756,red-sea,red-sea|red sea,2,250,Red Sea,22,38
various,90,250,lampvirginity,1582,red sea,red sea,1,250,Red Sea,22,38
wakefield,91,250,mental,1794,red sea,red sea,2,250,Red Sea,22,38
whitrow,95,250,humblesalutation,1690,red-sea,red-sea,1,250,Red Sea,22,38
adams,1,251,newengland,1799,peru,peru,1,251,Peru,-10,-76
benger,9,251,geniad,1791,peru,peru,1,251,Peru,-10,-76
benger,9,1974,geniad,1791,peruvia's,peruvia's,1,251,Peruvia,-10,-76
brooks,13,251,idomen,1843,peru,peru,1,251,Peru,-10,-76
cavendish,19,251,68e-convent,1668,peru,peru,1,251,Peru,-10,-76
child,26,251,appeal,1833,peru,peru,1,251,Peru,-10,-76
chudleigh,100,251,essays,1710,peru,peru,1,251,Peru,-10,-76
defleury,32,251,divinepoems,1791,peru,peru,2,251,Peru,-10,-76
robinson,71,1974,poetical,1824,peruvia's,peruvia's,1,251,Peruvia,-10,-76
robinson,71,251,poetical,1824,peru,peru,1,251,Peru,-10,-76
rowson,73,251,present,1811,peru,peru,8,251,Peru,-10,-76
ryves,75,251,hastiniad,1784,peru,peru,1,251,Peru,-10,-76
sigourney,79,251,aborigines,1822,peru,peru,2,251,Peru,-10,-76
smith,81,251,conversations,1819,peru,peru,1,251,Peru,-10,-76
taylor,113,251,essays,1816,peru;,peru;,1,251,Peru,-10,-76
behn,8,252,patient,1678,moon,moon,1,252,Moon,NA,NA
behn,8,252,emperor,1688,moon,moon,21,252,Moon,NA,NA
smith,81,253,desmond,1792,meudon,meudon|meu don,22,253,Meudon,48.8075,2.2403
royall,74,254,alabama,1830,melton's bluff,melton's bluff,22,254,Melton's Bluff,34.74947222,-87.21541667
williams,96,255,fallriver,1833,lowell,lowell,22,255,Lowell,42.63944444,-71.31472222
adams,1,256,newengland,1799,lex ington,lex ington|lexington,12,256,Lexington,38.02972222,-84.49472222
